SEVERITYCODE,X,Y,INC_YEAR,INC_MONTH,INC_WEEK,INC_DAYOFWEEK,INC_HOUR,cluster_id,WEATHER_Other_Dangerous,WEATHER_Overcast,WEATHER_Raining,WEATHER_Snowing,WEATHER_Unknown,LIGHTCOND_Dark,LIGHTCOND_Dawn,LIGHTCOND_Dusk,LIGHTCOND_Unknown,ROADCOND_Other_Dangerous,ROADCOND_Unknown,ROADCOND_Wet,ADDRTYPE_Intersection
1,-122.3396143,47.61516016,2019,11,45,5,10,128,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.32211090000001,47.6140662,2018,8,33,5,21,95,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3291236,47.6086581,2019,10,41,4,14,486,1,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3194468,47.61408516,2018,6,26,2,13,95,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.31425379999999,47.68606261,2019,9,37,4,14,207,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.2836906,47.57887322,2018,9,36,2,8,269,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29625039999999,47.60850176,2019,10,41,0,15,101,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.36619099999999,47.66048198,2018,6,26,5,14,163,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.28786059999999,47.52559637,2019,10,43,2,17,259,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32139129999999,47.58822484,2018,7,31,0,7,268,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3462383,47.62803022,2019,10,43,6,9,153,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.31491770000001,47.52737,2018,6,26,4,12,327,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.35499170000001,47.63826457,2019,11,46,2,19,340,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33026640000001,47.601298,2018,9,36,1,18,142,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.3099928,47.62483837,2019,10,42,2,11,176,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.33610800000001,47.6062292,2019,11,46,6,1,388,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3022335,47.59928129,2018,8,33,0,11,258,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3339163,47.70412795,2019,9,38,1,11,172,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.3348304,47.52390152,2018,6,24,0,8,121,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3394075,47.57642438,2019,10,42,1,19,345,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.35581540000001,47.51919605,2018,8,31,6,14,276,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29621399999999,47.67034607,2019,10,43,3,10,227,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.32888600000001,47.725550399999996,2018,7,30,2,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.37619029999999,47.56305586,2019,11,47,1,3,94,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.30248119999999,47.62137508,2018,6,26,2,19,483,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.34391210000001,47.61183729,2019,10,42,2,10,8,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.2807928,47.53153737,2019,11,47,1,13,361,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33001019999999,47.61225859,2018,8,33,3,15,492,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32735840000001,47.61343619,2019,10,43,3,14,300,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3063317,47.60616745,2018,7,29,1,17,54,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.381229,47.56140654,2019,11,45,0,10,434,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.32752450000001,47.60439327,2019,11,46,6,2,142,0,1,0,0,0,1,0,0,0,0,0,1,0
2,-122.324487,47.60862448,2018,8,32,4,19,466,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.31620339999999,47.61526839,2019,9,40,0,14,293,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.32905600000001,47.58085271,2019,11,44,4,13,275,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.328005,47.61247231,2018,6,24,2,21,300,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3865458,47.58119534,2019,11,45,3,4,411,0,0,0,0,0,1,0,0,0,0,0,1,1
1,-122.3081877,47.71937352,2018,9,36,4,8,385,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.26815890000002,47.52330258,2019,10,40,4,4,330,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.31776599999999,47.65891125,2019,11,47,1,9,351,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.291297,47.60194922,2018,8,31,5,15,453,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.30432730000001,47.64431282,2019,8,32,2,12,400,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2967838,47.60799759,2018,5,22,0,0,101,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3488951,47.63910673,2019,10,42,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.35812849999999,47.70691554,2018,8,31,2,14,382,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.34957549999999,47.64297291,2019,10,41,2,9,80,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3903883,47.58747471,2018,7,30,3,15,79,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2765772,47.52425408,2019,9,38,2,5,426,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.302329,47.65499523,2018,6,25,5,17,421,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3184327,47.59918656,2019,10,42,5,19,226,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.32190039999999,47.53943421,2019,9,39,5,12,247,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3384605,47.62145766,2019,11,46,5,8,111,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.37658940000001,47.53739389,2018,8,35,1,16,459,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.32722790000001,47.66288891,2019,9,39,4,18,37,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-122.32346820000001,47.63680809,2018,7,27,2,23,412,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3310731,47.61581042,2019,10,42,2,18,492,0,0,1,0,0,0,1,0,0,0,0,1,0
1,-122.35279409999998,47.53411807,2018,8,34,6,20,130,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.3707646,47.66504255,2019,10,41,5,18,444,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.2849587,47.56412179,2018,7,30,4,19,29,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3339614,47.70685022,2019,11,45,1,8,87,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3872247,47.54397488,2019,10,44,3,16,234,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3406875,47.66428987,2019,11,46,1,12,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.2604683,47.55319062,2019,11,47,4,20,208,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33629429999999,47.66138567,2018,7,29,2,16,132,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3347624,47.52541537,2019,8,32,3,21,121,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.37616750000001,47.64244869,2018,8,33,0,16,187,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3045906,47.64824143,2019,9,39,5,3,6,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.37076599999999,47.66402246,2019,11,46,2,14,444,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34924850000002,47.65304504,2018,6,26,0,11,394,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.2888216,47.56075360000001,2019,11,45,5,17,396,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3056082,47.69255512,2019,10,42,5,19,47,0,0,0,0,0,1,0,0,0,0,0,1,0
1,-122.2874797,47.55866054,2019,7,29,1,13,325,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.30893540000001,47.57192439,2018,7,29,6,17,429,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3768027,47.69242939,2019,7,31,0,20,31,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.36091809999999,47.64141549,2019,11,47,4,14,433,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33787350000001,47.61295827,2018,8,35,0,15,128,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.34407069999999,47.64312027,2019,10,42,5,17,479,0,1,0,0,0,0,0,1,0,0,0,0,0
1,-122.3447064,47.7057972,2019,9,36,6,3,7,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.324487,47.60862448,2018,8,33,0,13,466,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.34974890000001,47.64875309,2019,10,44,3,9,80,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3332726,47.57498164,2018,7,27,6,0,487,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.30700829999999,47.57192372,2019,10,40,3,14,429,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.3638591,47.62460942,2019,11,47,3,10,175,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.29020290000001,47.66941629,2018,8,32,5,9,395,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.38677129999999,47.56653842,2019,10,42,4,18,159,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.34250130000001,47.65412009,2019,10,41,1,12,124,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.39010520000001,47.57204814,2018,8,32,6,13,418,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32904690000001,47.59538697,2019,10,40,4,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32896509999999,47.60003602,2018,7,29,3,17,142,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.29590959999999,47.57541958,2019,9,39,4,6,294,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.38197779999999,47.64752223,2019,9,38,2,11,104,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32080790000002,47.61581795,2018,7,29,4,3,369,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3290568,47.58719993,2019,10,42,6,14,454,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.32961470000001,47.72646595,2019,11,47,5,2,30,1,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.343471,47.71231577,2019,9,39,1,20,164,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.31419709999999,47.60268128,2018,7,28,4,17,496,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3109494,47.59511628,2018,9,37,4,22,174,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2991597,47.57967346,2019,10,40,6,10,427,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32337659999999,47.60908894,2019,11,48,0,16,466,0,1,0,0,0,1,0,0,0,0,0,1,1
1,-122.3109494,47.59511628,2018,7,30,4,13,174,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3875422,47.67950592,2019,11,47,3,17,204,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3875385,47.678600700000004,2018,6,26,5,16,204,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.3474578,47.61569349,2019,10,43,0,17,307,0,0,1,0,0,0,0,1,0,0,0,1,0
2,-122.2794922,47.56054698,2019,11,47,6,14,191,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.32154990000001,47.60541170000001,2018,8,32,3,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.36206709999999,47.70172749,2018,7,31,0,21,59,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-122.38676650000001,47.57072552,2019,10,40,4,13,418,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32635549999999,47.60045148,2018,7,27,3,1,46,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3871696,47.54758717,2019,11,45,4,22,234,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3485616,47.6905749,2019,11,47,0,19,116,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.3086844,47.62383567,2018,7,29,4,11,176,0,0,0,0,0,0,0,0,1,0,0,0,0
1,-122.3167813,47.60393727,2019,10,43,0,16,226,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.33480420000001,47.73413613,2018,6,25,1,20,151,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.32752450000001,47.60439327,2019,10,42,5,0,142,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.32143889999999,47.54750295,2019,11,46,3,12,379,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.27043300000001,47.53764263,2018,8,34,6,12,377,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3341832,47.60046507,2019,9,39,5,21,212,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.32311340000001,47.6121585,2018,9,36,4,23,95,0,0,0,0,0,1,0,0,0,0,0,1,1
1,-122.33823829999999,47.55576875,2019,10,43,1,10,48,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.3313288,47.64990529999999,2018,7,31,1,8,419,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3761358,47.63538625,2019,11,47,2,17,51,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33469509999999,47.53989316,2019,8,32,2,17,456,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34585890000001,47.68694144,2019,10,40,6,10,251,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.33114609999998,47.60583916,2019,11,47,3,11,486,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.29065020000002,47.71195942,2018,8,31,5,7,74,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.3751575,47.63186266,2019,10,41,0,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3027665,47.60851268,2019,10,41,1,17,156,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.37986640000001,47.58412358,2019,10,43,3,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32008470000001,47.63658094,2018,6,26,0,6,267,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.33417859999999,47.60172234,2019,10,40,1,12,212,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.32636389999999,47.59835382,2019,11,48,0,18,46,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.38474409999999,47.66906627,2018,6,25,3,14,344,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3762226,47.65698919,2019,10,42,5,10,292,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.33909879999999,47.62321161,2019,9,38,3,8,111,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3291236,47.6086581,2018,8,35,4,18,486,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.34499679999999,47.72503555,2019,9,38,2,7,72,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.31366770000001,47.63967957,2019,11,46,1,7,97,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.27126409999998,47.54606223,2019,11,45,2,18,44,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.30194009999998,47.73382926,2019,7,30,0,9,196,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3074037,47.6171674,2019,11,47,0,19,99,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.33512590000001,47.57876966,2018,8,32,3,14,487,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34630130000001,47.62031732,2019,10,43,1,0,155,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.3797739,47.57314185,2019,9,39,3,23,381,0,0,1,0,0,1,0,0,0,0,0,1,0
1,-122.32680359999999,47.61670793,2018,6,25,1,18,217,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.32752450000001,47.60439327,2019,10,43,4,21,142,0,1,0,0,0,1,0,0,0,0,0,1,0
2,-122.3126747,47.720318299999995,2019,10,41,2,15,475,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.30734440000002,47.73389063,2018,7,31,0,17,477,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.335057,47.62468785,2019,10,43,2,19,111,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.386804,47.56021698,2018,8,35,1,12,303,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3244047,47.59918968,2019,11,44,6,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3346595,47.59031228,2018,7,29,1,11,123,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.36601709999998,47.67954671,2019,10,44,3,17,455,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.29635309999999,47.5462666,2018,11,46,2,22,409,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2980618,47.58760704,2019,10,42,3,21,211,0,1,0,0,0,1,0,0,0,0,0,0,0
1,-122.3394075,47.57642438,2019,11,47,4,19,345,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.2994733,47.54861633,2018,8,32,1,17,408,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.30457179999999,47.72476989,2019,11,47,3,14,385,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.2621733,47.55110371,2018,7,29,4,17,113,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3390524,47.62637315,2018,9,36,2,15,111,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.29751329999999,47.66122149,2018,7,27,0,19,421,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3473271,47.66322731,2019,10,44,3,8,420,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33313740000001,47.57157741,2018,8,33,4,4,23,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3735924,47.66504632,2019,9,36,2,10,295,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3001668,47.58099444,2018,8,32,0,13,427,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.27010390000001,47.50790707,2019,11,46,0,14,443,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33754109999998,47.60779561,2018,9,36,2,15,490,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.30066380000001,47.67940903,2019,10,41,3,16,474,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3165979,47.66056424,2018,8,31,5,16,351,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.341701,47.65551362,2019,9,39,4,19,124,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.3339772,47.70775527,2018,7,30,1,14,87,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.2638385,47.68388471,2018,7,31,0,14,313,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.281842,47.66585049,2019,10,43,1,8,368,0,1,0,0,0,0,0,0,0,0,0,1,0
1,-122.25530649999999,47.50970728,2018,7,27,6,13,321,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.31267150000001,47.62113451,2018,7,29,4,18,387,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.37621100000001,47.67308878,2019,10,43,6,9,186,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.30093810000001,47.58200385,2019,11,47,4,10,280,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3767962,47.68779988,2019,10,43,6,7,316,0,0,0,0,0,0,1,0,0,0,0,0,0
1,-122.32005759999998,47.64227343,2019,9,39,1,21,267,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.33968670000002,47.73413259,2018,7,27,3,14,151,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3713477,47.51673449,2019,6,23,3,22,296,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.30063290000001,47.67106879,2018,5,21,6,14,227,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.30893059999998,47.66306071,2018,7,27,1,17,260,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3460864,47.64009495,2019,10,40,4,8,479,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.33745420000001,47.61505675,2019,11,46,0,7,128,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3526017,47.69058707,2018,8,35,0,21,116,0,0,0,0,0,1,0,0,0,0,0,0,1
1,-122.3018107,47.62018649,2019,10,43,1,21,483,0,0,0,0,0,1,0,0,0,0,0,1,0
2,-122.31921509999998,47.59583868,2018,8,33,5,8,288,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.2615904,47.51978102,2019,10,43,0,14,284,0,0,1,0,0,0,0,0,0,0,0,1,0
2,-122.3429132,47.69055035,2019,11,47,6,5,441,0,0,1,0,0,1,0,0,0,0,0,1,0
2,-122.27926540000001,47.52611404,2018,8,34,6,13,426,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.35148410000001,47.66213668,2019,9,38,4,10,420,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.36702360000001,47.62559265,2019,10,42,2,13,206,0,0,0,0,0,0,0,0,0,0,0,1,0
2,-122.3599739,47.53786808,2018,8,34,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3497509,47.6476094,2019,10,42,3,16,80,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.29840630000001,47.60086529,2018,7,30,4,21,177,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3849949,47.58535559,2019,11,46,1,7,411,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.3582886,47.63656294,2019,10,42,2,18,433,0,0,1,0,0,0,0,1,0,0,0,1,0
1,-122.3044517,47.69893948,2018,8,31,3,8,110,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.2983415,47.66108779,2018,7,29,3,10,421,0,0,0,0,0,0,0,0,0,0,0,0,1
2,-122.3436013,47.68315822,2019,10,44,0,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.32178490000001,47.66496429,2019,10,40,1,18,245,0,0,0,0,0,0,0,1,0,0,0,0,0
1,-122.39837109999999,47.67678552,2018,8,31,6,2,81,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.33713689999999,47.61070944,2018,7,27,3,12,128,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.349323,47.53103185,2019,11,45,5,13,399,0,1,0,0,0,0,0,0,0,0,0,0,0
1,-122.2570233,47.51548193,2018,6,25,6,16,197,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3350596,47.62461807,2019,10,41,2,21,111,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.3307297,47.61544972,2019,11,45,5,21,492,0,0,1,0,0,1,0,0,0,0,0,1,1
2,-122.3126788,47.71941404,2018,8,32,6,11,475,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.33968429999999,47.57055499,2018,7,26,6,10,345,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.3194347,47.61294002,2019,11,44,6,1,95,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.3472071,47.69057079,2019,11,46,5,14,441,0,1,0,0,0,0,0,0,0,0,0,0,1
2,-122.3036196,47.62021304,2018,8,34,5,10,483,0,0,1,0,0,0,0,0,0,0,0,1,1
2,-122.2757977,47.66829657,2018,8,32,1,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3881895,47.69057507,2018,7,30,3,19,178,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.37968659999999,47.56287242,2019,11,45,5,18,94,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.28407379999999,47.63192987,2018,6,26,1,10,430,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.34624840000002,47.62671434,2019,10,41,4,13,153,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3762222,47.66121143,2019,11,46,1,9,295,0,1,0,0,0,0,0,0,0,0,0,1,0
2,-122.30033770000001,47.64098157,2018,8,34,2,18,168,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.35731399999999,47.69060655,2019,9,39,2,17,200,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3220726,47.60766104,2018,7,28,3,15,24,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3350861,47.61600094,2019,9,38,2,7,438,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.33256850000001,47.571719099999996,2018,7,31,1,22,23,0,0,0,0,0,1,0,0,0,0,0,0,0
1,-122.3054629,47.67301336,2019,10,42,6,13,378,0,0,1,0,0,0,0,0,0,0,0,1,0
1,-122.32785349999999,47.61849674,2018,9,36,6,20,62,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.32615320000001,47.54625,2019,10,40,4,14,336,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3450853,47.73306346,2019,11,44,6,12,389,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3854581,47.56107185,2018,7,29,2,15,303,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.29053119999999,47.6974588,2019,10,41,1,16,235,0,0,0,0,1,0,0,0,0,0,1,0,1
2,-122.32861059999999,47.6296551,2019,10,43,4,17,250,0,1,0,0,0,1,0,0,0,0,0,1,0
1,-122.3207804,47.61407567,2018,6,26,0,1,95,0,0,1,0,0,1,0,0,0,0,0,1,1
1,-122.3341966,47.58822859,2019,10,43,1,8,123,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.2941996,47.5426476,2019,11,47,0,8,213,0,0,0,0,1,0,0,0,1,0,1,0,0
1,-122.38948049999999,47.56385327,2018,8,33,2,13,220,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.27003149999999,47.5156449,2019,7,29,5,17,127,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.28528109999999,47.54569398,2019,4,18,0,7,192,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-122.3128538,47.60711469,2018,7,30,3,7,452,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3497912,47.65001037,2019,10,40,1,7,394,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.3881521,47.68679908,2018,7,29,0,4,178,1,0,0,0,0,0,0,0,1,0,1,0,0
1,-122.3527631,47.70507555,2019,11,45,3,7,194,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.31936529999999,47.6242665,2019,10,40,4,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.31319750000002,47.53426725,2019,11,47,0,12,414,0,0,1,0,0,0,0,0,0,0,0,1,1
1,-122.3073128,47.58726082,2018,7,30,1,22,428,0,0,0,0,0,1,0,0,0,0,0,0,0
2,-122.38676709999999,47.57019136,2019,11,46,3,11,418,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.3240837,47.59751131,2018,7,29,4,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-122.327197,47.6649972,2019,7,30,4,15,37,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-122.3283162,47.60003505,2018,7,29,4,7,142,0,1,0,0,0,0,0,0,0,0,0,0,0
2,-122.32185220000001,47.67586708,2018,9,37,0,21,55,0,0,0,0,0,1,0,0,0,0,0,0,1
2,-122.32100439999999,47.55335102,2019,11,47,0,10,379,0,1,0,0,0,0,0,0,0,0,0,0,1
1,-122.30194009999998,47.73382926,2018,6,25,2,6,196,0,0,0,0,0,0,0,0,0,0,0,0,1
